c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11
7.411119090814605181e-01,2.380876271221054608e-01,5.050692674626734435e-01,4.894919435444941569e-01,4.804835404087232087e-01,5.246296053722740993e-01,5.169340786580757241e-01,2.472820318658865979e-01,5.151053875873938814e-01,7.261123989575527515e-01,0
2.817612167628377184e-01,2.498096271099701227e-01,2.785234257621401754e-01,4.852083687763112940e-01,7.477809624332385496e-01,7.230690779251824907e-01,7.158209014978377249e-01,5.016616605304266008e-01,4.967445801737557787e-01,7.329688094816559918e-01,2
8.400701008561436423e-01,3.270911443112634043e-01,4.006025815044402805e-01,6.152952743858363105e-01,5.037677945721588113e-01,3.615300106189847651e-01,4.040560676156928488e-01,2.257038604504366663e-01,6.078881013916082043e-01,7.177940999829458546e-01,0
7.610076607611304667e-01,7.522265872291938882e-01,4.858077575473653820e-01,4.855480456463360239e-01,7.579022950945621950e-01,2.654314835058277366e-01,2.539917351343432550e-01,7.513068205930435450e-01,7.543334452214039976e-01,7.416829322972384730e-01,1
7.853099092509876478e-01,7.493126083766343815e-01,4.748204060628645751e-01,5.156504767631359121e-01,7.723506281808143470e-01,2.864531382784998859e-01,3.001043750718593861e-01,8.007836052197099264e-01,7.730475437113288883e-01,7.527353001620248341e-01,1
6.748645736196221545e-01,7.817762787159485693e-01,5.789256589682206799e-01,3.569911085529086647e-01,6.497205295694917782e-01,3.086186588169466116e-01,5.451852054710276674e-02,7.354381520418895590e-01,8.757932002363882917e-01,7.205332966030029151e-01,1
8.415541989105074228e-01,6.337525063071924869e-02,5.005263768752711284e-01,6.157930962720051804e-01,4.438989677254295829e-01,5.563352238312555542e-01,4.634870797305915557e-01,2.389516115268021934e-01,3.947295356311036896e-01,6.854199694511173835e-01,0
6.472793661285787259e-01,2.585644424092073401e-01,4.681879189885853054e-01,5.202770778901177895e-01,5.645926033604845573e-01,4.900900069367410405e-01,4.346071487464276406e-01,3.527387732244544605e-01,4.611947752849673843e-01,7.445579105316041391e-01,0
2.602195193962809627e-01,2.518876332217541147e-01,2.842537913120127824e-01,4.998105402412079679e-01,7.557247519158023508e-01,7.430507984248856390e-01,7.713112244785577110e-01,5.027430407127699841e-01,5.090805098047259669e-01,7.402967542710059412e-01,2
7.015838004115224624e-01,3.338212552687467860e-01,4.865790944753363712e-01,3.996039958964101024e-01,5.331818940256259909e-01,4.885634988202567919e-01,4.448146783699298279e-01,2.148841734594291730e-01,5.016897914584771412e-01,7.912471100605100727e-01,0
7.936347221437269894e-01,4.141121743218199591e-01,4.483455627131605059e-01,5.772218349074500487e-01,5.463107681198887677e-01,4.223812154553419074e-01,4.972261634349657289e-01,3.345179499622477626e-01,6.394201026266135290e-01,7.078443463425396764e-01,0
7.451664395257806550e-01,2.664297478482135495e-01,4.762942211458892627e-01,5.058601436141344498e-01,4.944862800197218355e-01,4.868856617186143043e-01,5.284580919903125729e-01,2.338562628723538372e-01,5.873756004197560054e-01,7.487219351322623728e-01,0
2.388026505401202315e-01,2.458710660658292024e-01,2.334048151094944012e-01,5.422437142788605335e-01,7.310135660331797958e-01,7.404037304591006841e-01,7.246101524706219932e-01,4.815763630649282923e-01,4.696576354981496504e-01,7.665469502573524219e-01,2
7.603676920347391954e-01,7.720695371074244306e-01,4.559830410689024172e-01,5.484148929021941399e-01,8.378762213261402580e-01,2.838660663004144435e-01,2.401035825525597023e-01,7.806671625693153427e-01,8.194699934810647513e-01,7.393274764361312812e-01,1
8.821153068298747124e-01,2.905262384467761638e-01,4.448743985034574466e-01,4.846578247865825917e-01,5.051376409778778331e-01,4.875243504325433852e-01,5.302793832380540140e-01,2.354895907122187548e-01,5.548054920539564616e-01,7.057395278857545584e-01,0
8.013600304740390312e-01,2.671726924479187470e-01,3.721135741541973241e-01,4.968412304765827403e-01,6.862981138534632874e-01,3.190628289809359086e-01,4.015952038813631608e-01,1.430752593003489226e-01,5.702035571403372138e-01,7.973948822365428679e-01,0
7.203735472069424661e-01,7.764242027117018718e-01,4.929316380935773734e-01,3.565872449595378635e-01,7.228181033985741077e-01,2.559785303991630179e-01,1.971476055268200078e-01,7.274782250159689267e-01,8.722433918181344836e-01,7.001258500005220764e-01,1
7.891283426455030225e-01,6.231758999637115881e-01,4.573689607015067327e-01,4.659003778434999687e-01,7.181727719712756031e-01,3.620070856070546350e-01,2.170255903428781052e-01,8.441935924215270282e-01,7.752747457932914754e-01,6.525998074058896314e-01,1
7.602152964297731463e-01,2.786590538362961333e-01,4.304992921808212802e-01,4.681827118258877207e-01,5.319250697749134948e-01,4.638721194059144404e-01,5.406620568374694846e-01,2.057375071707938374e-01,5.706337636701525051e-01,7.390828212248474749e-01,0
7.722034480052476502e-01,8.223332517169495981e-01,4.983777573462465083e-01,5.547152278546249038e-01,7.457683050863294083e-01,2.674253481891376572e-01,3.332824080925146926e-01,7.293026671708502384e-01,8.638073163631488915e-01,6.410792879309794579e-01,1
7.133447967003191392e-01,6.793055841522466221e-01,5.867316535179878390e-01,3.783848909807546734e-01,6.214323524692700884e-01,-9.510377523522872689e-02,9.671627676759567138e-02,9.988646211301108746e-01,6.498595269853234546e-01,5.077955651355502420e-01,1
6.331856912150015670e-01,1.050271210414717160e+00,5.370710446141504502e-01,5.500248511190524159e-01,8.938492341605138725e-01,1.800093031348548867e-01,2.998447734131713394e-01,8.456877878329490672e-01,3.928089913409967826e-01,7.481409620013783623e-01,1
7.148796148222854585e-01,6.596848112020463617e-01,5.216608182407288519e-01,4.810467274518008818e-01,7.695146559525363195e-01,4.465951868819950654e-01,2.081685544796628984e-01,9.274996236033828945e-01,6.036206107998216552e-01,6.478699538894560073e-01,1
7.447715862579011858e-01,2.582987633580957620e-01,5.241103300732210535e-01,5.392591859753953498e-01,4.542075491113999886e-01,4.736500430734186806e-01,5.325362089843698188e-01,2.270242807378339278e-01,4.171696934207346774e-01,7.380545573026214834e-01,0
7.014936565993623585e-01,2.750062134262471480e-01,4.777525517910703456e-01,5.257757603393099499e-01,4.719979793760910591e-01,4.674194609728636318e-01,4.384589839335527595e-01,2.015452117852761793e-01,5.435223490770697552e-01,7.667017916167024882e-01,0
7.485051027907128063e-01,2.393233514341579493e-01,4.892201287321253922e-01,5.239999992790809191e-01,5.109953403227956992e-01,4.961208481389264291e-01,4.730387618236086555e-01,2.339537854602116440e-01,4.894300901966425199e-01,7.378169626351681609e-01,0
7.296158581885739958e-01,9.980065638943680373e-01,5.103026504090775184e-01,4.120192083175896469e-01,6.683931395250629626e-01,3.542552920129555249e-01,2.976730250680665324e-01,7.606179073652815648e-01,4.230327715406746458e-01,7.636454899260853857e-01,1
7.674385828977385859e-01,7.599560731139347602e-01,4.985114500885344802e-01,4.985278257227355181e-01,7.413802350456349943e-01,2.711961137424254709e-01,2.635941746658550522e-01,7.418969675896931459e-01,7.567790063004409262e-01,7.126709563118521773e-01,1
7.346195998039405373e-01,7.460396567976217419e-01,5.943041505947239678e-01,4.891742894206410619e-01,5.894433867635501256e-01,2.841484887938241499e-01,3.045001508751863373e-01,8.497145413835711647e-01,7.241033782294274967e-01,8.483922003415056423e-01,1
7.267142711339503736e-01,2.449109374318722554e-01,5.628103724992050694e-01,4.787044308098719059e-01,5.096891577599593770e-01,4.999657648574230007e-01,5.364006759786597023e-01,2.318488313732465222e-01,4.482960178238318827e-01,6.681022890773747891e-01,0
7.745664528886783140e-01,6.613925362299468702e-01,4.073207446486519778e-01,5.300305898183513831e-01,7.253141242023298796e-01,2.711269302327852238e-01,2.487011632594086918e-01,7.470332610090393288e-01,7.301591549520687341e-01,7.281520484811427885e-01,1
8.320134789025860345e-01,2.768416415954823573e-01,4.945055312152876192e-01,4.154426645996580070e-01,4.182316880410940629e-01,3.762636416439272269e-01,6.951866043572731968e-01,2.715251065067612601e-01,5.874505043677944460e-01,8.388737328242819036e-01,0
7.478484558624599599e-01,2.506502453693372767e-01,4.903332907593797585e-01,4.947582959970712180e-01,5.045997296623592199e-01,4.929335759673575401e-01,5.046299412017756225e-01,2.518588203507777790e-01,5.047546976431471766e-01,7.293868342521053760e-01,0
6.430554459576838244e-01,7.286801730173864122e-01,3.780478487341588090e-01,6.245117870747061151e-01,8.281802907075475062e-01,2.268230773399793065e-01,4.029912982132529131e-01,7.172097046365856210e-01,6.187007630512787459e-01,9.032228558041877076e-01,1
7.487431467869380963e-01,7.493346190477828683e-01,5.055978553788048613e-01,4.687810390691647955e-01,7.359205949705988070e-01,2.650582369375825142e-01,2.711222060468911899e-01,7.348193653910976009e-01,7.629512962381607144e-01,7.476314392505943873e-01,1
7.758655356906236644e-01,7.370936884666221545e-01,5.432190848895466218e-01,5.266774739173731845e-01,6.844148190198098280e-01,3.001651124342568089e-01,2.508358341087986165e-01,7.133369768404715927e-01,8.250906431726624524e-01,7.526538997429591538e-01,1
7.267247522272919369e-01,7.570869581564497741e-01,6.391670961477418089e-01,5.764553671855978667e-01,8.654122651928906063e-01,3.226357583496196613e-01,3.489855877597213829e-01,6.414938896876278829e-01,7.385080885175929755e-01,7.477734054980793577e-01,1
6.377884559878279624e-01,2.799713455427323971e-01,3.714420754876684994e-01,7.833965048110854701e-01,9.363150292748523285e-01,1.008342772252058817e+00,1.000961102943736636e+00,1.140310969392604123e+00,6.649188107808060577e-01,1.263703772198816910e+00,-1
8.149714916769771333e-01,2.310989040526763572e-01,6.213542094191838450e-01,4.874218919696035601e-01,5.217819120317438442e-01,4.308730765247636429e-01,4.681255266880572363e-01,1.156193847715610845e-01,4.526910971347650747e-01,6.975649685945541911e-01,0
7.468297456961106029e-01,2.837993132959882869e-01,4.882126197956804803e-01,4.945296349744898734e-01,4.951833579363358884e-01,4.839466682450770940e-01,4.901546139651579703e-01,2.243679610064735208e-01,5.260660070088751805e-01,7.576703307597812964e-01,0
7.574379127600168182e-01,7.515489109412176738e-01,4.894123510784095799e-01,4.864572154820731575e-01,7.521174031548325534e-01,2.586859665690319776e-01,2.445362494852038326e-01,7.501365819163362536e-01,7.555172534384014815e-01,7.473355933956824515e-01,1
2.388196937081777382e-01,2.515274454271537730e-01,2.638894334735912839e-01,4.974803088213194946e-01,7.635171144205040727e-01,7.491223185534757745e-01,7.318555830746135138e-01,5.001348733981632044e-01,5.082173580808719837e-01,7.537390280717181090e-01,2
5.763383000937523093e-01,4.412515083961480178e-01,4.221465521051309677e-01,8.665322716119814306e-01,8.100278506089539921e-01,1.303121842965713206e+00,9.445894836505556169e-01,1.280974892724632275e+00,1.053091682989387268e+00,1.146024662939938654e+00,-1
6.913781327414052491e-01,5.861953333300540248e-01,5.706586820419312645e-01,3.905865213723741514e-01,8.655862375563282418e-01,1.730968543129435822e-01,1.717766846232696709e-01,8.588088085796179438e-01,7.725242776433665082e-01,7.467500890082489073e-01,1
7.040772860578389247e-01,6.442855755254910388e-01,8.399410061004539685e-01,4.061376617186105431e-01,1.097727738819805010e+00,7.141119723706559341e-01,1.099824274759986897e+00,9.164711454588603257e-01,6.784065112324617619e-01,7.236336567107013451e-01,-1
7.583318818353848023e-01,7.922858329438710046e-01,4.874086980085436949e-01,4.501986932452627377e-01,6.846786480510593798e-01,3.097630691514475787e-01,2.155712441361480047e-01,7.416092308521062826e-01,7.496143458931787684e-01,6.694370395344890756e-01,1
8.333806562755596836e-01,8.200238794778635931e-02,3.888288701414660542e-01,4.142798215995734390e-01,4.225105007860726625e-01,5.111215280735753597e-01,4.714612445459299139e-01,1.942221350080941544e-01,5.836711042407159988e-01,6.935194953632274339e-01,0
7.720989200375467654e-01,7.389358134776404796e-01,5.204435634352285733e-01,4.681746677299235548e-01,7.586682558557750200e-01,2.595092995321711671e-01,2.634305075783962002e-01,7.357944107748128904e-01,7.884136557236340881e-01,7.305672650806510626e-01,1
7.434602962018103112e-01,3.371925876220830953e-01,4.216856511022517018e-01,5.421153803559791706e-01,6.953257641274590561e-01,4.411240141868538189e-01,5.126639403497964542e-01,2.443209581652574514e-01,6.067961485629255192e-01,8.260657202561333401e-01,0
7.169569115566699624e-01,7.420276613435503599e-01,5.131557266306201459e-01,4.874367842340224244e-01,8.108007186836775348e-01,3.656114726513702839e-01,2.485035556095436249e-01,7.155105677270070519e-01,7.240304967824132687e-01,7.361839129264372561e-01,1
9.726658876450828828e-01,3.607286370891572558e-01,3.785362290591336998e-01,4.220983362363504021e-01,5.719466611125001432e-01,4.791968540753023253e-01,3.594130021188668977e-01,2.043868605248329584e-01,6.282893278512182711e-01,7.170834236132445083e-01,0
8.198273802395610321e-01,3.444977759975715870e-01,4.321599921082082130e-01,4.884776067710782099e-01,5.628716194938661044e-01,5.460477840425668195e-01,5.621144078687949630e-01,2.020763925990138876e-01,4.961940005055388569e-01,7.740432721738298438e-01,0
7.457003785298503828e-01,2.703108579438082137e-01,5.017038892623740809e-01,5.004221688010003222e-01,5.049451877100713526e-01,5.020188825486100459e-01,5.166410749383093526e-01,2.314546869189112732e-01,5.097137971183145488e-01,7.227190167911679008e-01,0
7.968931991577494767e-01,7.463991942482448572e-01,5.519821081682796393e-01,5.494142286147681853e-01,6.935208616965220507e-01,3.488013351162536635e-01,2.146483445602642148e-01,7.876331677244841067e-01,7.056977807053564922e-01,7.882175507484315835e-01,1
9.684499931628095526e-01,9.016410317461380775e-01,8.104696586074978670e-01,7.967614030387675239e-01,1.121186912145060832e+00,5.068698074244127882e-01,4.146115087489032902e-01,6.334437956564361594e-01,8.531891415370251863e-01,5.862629040548645865e-01,1
8.955643777813571127e-01,5.238374121212641121e-01,3.839871592982523341e-01,7.553480324829275894e-01,8.822143527332864110e-01,1.106546813279779551e-01,3.027020637637646283e-01,7.191559060558037064e-01,6.950450417616392818e-01,8.967299572906138883e-01,1
8.114889552056271382e-01,3.455005048076774110e-01,4.766401703935981837e-01,4.656308711151114776e-01,4.615147155861468731e-01,4.430521771308705836e-01,5.008294077016440804e-01,1.968150981742224914e-01,6.205187397371378921e-01,7.219480336343340188e-01,0
7.306238371332216541e-01,8.207424260715565634e-01,4.245309878032647033e-01,3.670911604308039200e-01,5.705529834896270192e-01,2.932743249148559439e-01,1.087489031198911882e-01,5.209542444066254108e-01,1.145833019633566874e+00,1.067793328702512756e+00,1
7.742835914367084404e-01,7.841994566294852032e-01,4.672994601858616037e-01,4.933651060030000979e-01,7.373936451122176106e-01,2.480535437843116031e-01,2.501946309773490085e-01,7.395491002643521661e-01,7.348628951093429951e-01,6.876837000018550805e-01,1
2.688242911146264680e-01,2.516529756537689844e-01,2.916470160601738471e-01,4.964263610154249773e-01,7.514159874036375752e-01,7.400595387227667521e-01,7.631326536578362241e-01,4.867868006740078690e-01,4.815848926193258550e-01,7.609103863231665432e-01,2
8.082701008008039700e-01,8.839544772521681359e-01,4.485153528482763163e-01,5.560982381188310786e-01,7.898551844492349705e-01,2.142494786224380943e-01,3.321727325322362256e-01,6.770237135696439701e-01,7.965776484655506806e-01,1.078931086624844937e+00,1
7.375025158344502563e-01,2.508256693650483538e-01,5.634126224174365039e-01,5.470486492615783680e-01,4.074733886904248203e-01,4.010134660864162481e-01,4.836321673858670067e-01,2.970469653606089278e-01,5.073822227228266257e-01,7.282147438750945501e-01,0
6.776862430818761940e-01,9.722958596039805723e-01,9.129353534346231758e-01,7.928599520300361192e-01,8.459594013351223740e-01,7.271964679713964763e-01,2.242969981153316861e-01,6.494549835744675148e-01,6.203654320680898060e-01,6.133921162940961791e-01,1
7.582881865692258083e-01,2.367474959361278164e-01,6.756698610951007433e-01,4.237029072532072504e-01,3.532635229965784829e-01,5.202212689472039964e-01,5.758692957893329911e-01,2.291773252901871671e-01,5.597182405608978062e-01,7.832350542330488441e-01,0
7.320089452594255031e-01,7.588516232236979242e-01,4.916939733780971711e-01,4.875804888953176874e-01,7.221850616121694433e-01,2.928675805328947446e-01,2.862840016009354782e-01,7.925712140757433799e-01,7.315414798724148016e-01,7.416584203313185686e-01,1
7.895353252400292288e-01,7.213949878191098231e-01,4.853973175180409383e-01,4.790877239204240357e-01,7.647803159258733663e-01,2.953926446683726725e-01,2.253797491754106486e-01,7.593127530664995906e-01,7.570016461610961089e-01,7.415193751218878138e-01,1
8.173318585241458045e-01,7.195966512514577751e-01,5.026512885320234547e-01,4.717228343250793876e-01,7.241971153845357945e-01,2.584335968530969141e-01,2.803015739258725159e-01,8.087646274183570849e-01,7.544827877591572252e-01,7.045583729005434614e-01,1
5.772398230186048806e-01,6.054695300860548635e-01,6.433792394297421779e-01,3.955482401817135840e-01,5.834497574548618282e-01,2.219924714293334267e-01,1.926137902668808022e-01,6.774266407515565636e-01,5.814523628572570990e-01,5.986455363163261101e-01,1
2.253462458313079397e-01,2.453055210298561717e-01,2.298904723861787402e-01,4.864243221603670730e-01,7.890931680374730917e-01,7.736677417434034698e-01,7.551225594563961696e-01,4.729107879357232203e-01,5.011127168074687166e-01,7.576716767564849464e-01,2
1.463314227500684128e-01,5.330240966794070889e-01,7.844966045760145557e-01,5.995328675558329046e-01,1.071627375951661021e+00,8.599094659491193227e-01,1.276203478428697746e+00,7.166259317709580134e-01,6.733426648418798788e-01,8.900228786870327813e-01,-1
3.126150474089568476e-01,5.874767519699968243e-01,3.899481441645333835e-01,6.964440601304109357e-01,9.348703846891178726e-01,8.790248581767389213e-01,9.661278876058564391e-01,6.916104839983615582e-01,1.103561051823928274e+00,6.643411068764830674e-01,-1
7.430259968607098031e-01,2.639967123614743727e-01,4.813508122499093878e-01,4.988478635703668673e-01,5.057208742979434346e-01,4.911622388577144838e-01,5.084764902100542550e-01,2.275560144051749500e-01,4.849191179399984786e-01,7.431888271840513260e-01,0
9.105470235259450762e-01,9.901866909570484765e-01,5.394704507241534497e-01,4.207565970322019178e-01,7.119293383511222650e-01,2.755388521484428144e-01,2.022443161136410761e-01,6.893593952482826026e-01,7.167306464833768098e-01,9.829618805106621338e-01,1
7.587160580751333150e-01,7.538758389950638295e-01,4.893083423267444720e-01,4.892204295983927920e-01,7.541033235439601468e-01,2.660653810146656473e-01,2.515272124012092880e-01,7.548525871346870586e-01,7.549530778406522424e-01,7.375714794156112974e-01,1
8.326919745503453818e-01,2.095393792273289590e-01,3.361726454253975982e-01,3.026960236013545025e-01,6.694690681965105306e-01,5.253649504662195602e-01,4.872534962377849110e-01,2.002799227027927120e-01,4.147183551841392424e-01,7.071583316741368863e-01,0
9.000843905054928262e-01,3.784570970925099642e-01,3.953041611173689907e-01,4.119917073705989252e-01,5.188721247938606895e-01,3.902883055874994955e-01,5.661604032265606934e-01,2.123694689524875112e-01,4.887711836108624142e-01,7.466778471387045535e-01,0
7.544965760720868664e-01,2.617597573520646370e-01,4.925192664502625606e-01,5.001354232702489577e-01,5.086221962096373339e-01,4.961902394130198179e-01,5.098146773009751831e-01,2.351067135799378705e-01,5.100117208592876983e-01,7.340360394344557227e-01,0
7.970551678886129698e-01,7.386112501426361776e-01,4.732974977169667752e-01,5.301105468138623822e-01,7.633722452657455415e-01,2.299565658530652590e-01,2.328844575147153151e-01,7.646276587964859761e-01,7.454838441001409022e-01,7.015243492788123536e-01,1
7.454763040625390635e-01,2.620360060855120299e-01,4.953427111900530755e-01,4.908215677712865488e-01,5.080336963131057981e-01,4.968698058433932419e-01,4.986141044146559231e-01,2.321552162328318070e-01,5.127129187620748096e-01,7.416523978870102063e-01,0
7.585333594341128194e-01,7.589549949157659015e-01,4.878029160959070354e-01,4.841307682848986493e-01,7.575098347339784821e-01,2.558429245200256608e-01,2.500881661823880497e-01,7.686321028094302843e-01,7.572595786526992168e-01,7.283989876544954001e-01,1
7.545696309972818039e-01,7.496671794904158359e-01,4.878646979657051963e-01,4.956044407457583789e-01,7.601679683292069667e-01,2.565245888854312262e-01,2.482373610459032154e-01,7.519636602063478614e-01,7.480176344328274274e-01,7.298172582819548726e-01,1
7.375310455793612219e-01,7.479164007630164646e-01,4.671947619263807083e-01,4.928946586937133501e-01,7.676729610020391892e-01,2.816686567919924888e-01,2.537391597921048181e-01,7.590449701764186985e-01,7.470926503527645091e-01,7.521198471996034529e-01,1
6.612263023693893960e-01,6.876346897543044179e-01,4.462969964704664450e-01,4.118549151724885671e-01,8.260956093679320267e-01,2.358941708924556790e-01,2.022337205476328614e-01,7.647119511563873484e-01,7.428686604736483012e-01,8.543271350066096170e-01,1
7.905221778716537973e-01,3.386442615418792101e-01,5.809504218100145501e-01,6.536160876539858222e-01,5.216222406775283815e-01,6.822913210353085400e-01,7.188310794776626711e-01,1.100868320562808228e-01,4.478243665527820716e-01,7.075221454006779265e-01,0
9.633416416738507237e-01,7.531674913073489463e-01,6.175684431382442163e-01,5.497345796733883461e-01,6.022751100939991442e-01,2.737687657664115704e-01,2.332310795730887509e-01,6.920068611054828178e-01,8.247927313055618548e-01,8.810304267707715908e-01,1
7.468337356307128694e-01,7.637367212355785639e-01,4.907640789449520535e-01,4.929562704935029904e-01,7.602244755868613479e-01,2.620390047469805528e-01,2.541313120277187143e-01,7.565436962880274230e-01,7.533722496759429621e-01,7.387807157293136973e-01,1
2.438186571987902562e-01,2.347506983431158212e-01,2.395425133534692386e-01,5.247724634981193459e-01,7.633217948573635114e-01,7.517255395409351282e-01,7.619356109468267135e-01,5.138163414912348959e-01,4.928374610037800641e-01,7.628302566416004238e-01,2
6.560889778970182551e-01,1.834894364247239285e-01,5.009557767998512601e-01,5.764749488972401581e-01,3.562061649277460940e-01,3.967213549347833879e-01,4.746988295111918554e-01,1.687587115230493040e-01,5.853152119394702257e-01,8.350777775718052354e-01,0
7.547260034400505857e-01,1.817411894147836771e-01,5.879506252887208850e-01,4.903292401478971940e-01,4.548494968571599739e-01,4.450699194043730156e-01,4.232913789240609348e-01,2.145010805032445678e-01,4.777354566771716549e-01,7.787699931165257272e-01,0
7.412230367676243548e-01,1.555712040114524131e-01,4.989716750087760944e-01,5.184892390909143778e-01,4.372015531412905553e-01,4.904462063119926496e-01,5.595074505831485467e-01,2.867066120009171271e-01,4.383362152144650303e-01,7.901492702057539841e-01,0
7.473747738886382663e-01,2.791234323060102218e-01,4.872314893615183884e-01,5.068479731911882391e-01,5.142995596010155879e-01,5.003437571077341550e-01,4.988179291139873128e-01,2.225930069105901132e-01,5.215373760217140164e-01,7.440353659466055758e-01,0
7.562476971395512004e-01,2.914595095485074117e-01,4.707002019007924809e-01,4.719823573491950253e-01,5.370339388002665082e-01,5.551840223163770904e-01,5.296907985814259812e-01,2.139749821987044220e-01,5.200033975913360695e-01,6.991119324988408490e-01,0
7.006590018325593583e-01,2.259857527857776494e-01,5.705951360877218326e-01,4.857371431965058495e-01,5.157456828948743244e-01,3.420674518115772722e-01,2.966246158745368122e-01,2.594119336066106341e-01,4.810668965345463732e-01,7.530735719308493392e-01,0
7.094047727462037267e-01,2.494239095901323866e-01,4.788673955639370372e-01,4.828227027901725310e-01,5.958159013805742754e-01,4.025269342091240543e-01,4.817134864295408159e-01,2.063339665369873510e-01,5.513167880474354465e-01,6.868992353397652684e-01,0
7.024834641789912126e-01,6.048811330996647362e-01,5.917862422592090610e-01,4.958532336636390925e-01,7.558990092329861410e-01,5.576467582097974773e-01,1.518802521179610232e-02,7.678711436297135373e-01,6.292871223223546195e-01,7.541952640343484449e-01,1
7.417858350840141890e-01,6.506221417337383350e-01,-1.126166287630031571e-01,2.313149519005822663e-01,1.435114206949576143e+00,2.117557706306946175e-01,2.299700997867420715e-01,7.395082171409396166e-01,6.698700801177676079e-01,7.229059216585814740e-01,1
6.947222482159152168e-01,2.375808045905187793e-01,6.059230595973981170e-01,5.717957151581983810e-01,5.266895025249465068e-01,5.868101230584539252e-01,3.339483591274520213e-01,2.374296760019864450e-01,5.317468745560015586e-01,5.426517541631730168e-01,0
7.894144049782978456e-01,5.991330837277424326e-01,6.735879023458801740e-01,2.164599935394275199e-01,7.553494063881434073e-01,3.566708161820800749e-01,3.786282078448740540e-01,7.034856081719335075e-01,6.479526107297486348e-01,6.123780234237593545e-01,1
8.690888867392341233e-01,3.450083075849267322e-01,5.077445413376509009e-01,4.850927983037133795e-01,6.232701337477274395e-01,4.340458984377607021e-01,6.080215873212849731e-01,7.238261078429467088e-02,4.427319605052489893e-01,8.327351664759298222e-01,0
7.271776800687625997e-01,7.254890427944632458e-01,4.921803952845051899e-01,5.119809703153602731e-01,8.233756448176812182e-01,2.860540317464241866e-01,1.417970032091656618e-01,7.162625991347384424e-01,7.060863658411831167e-01,6.974808050899483636e-01,1
7.099354901961568709e-01,6.329746087506753494e-01,6.183791551161872402e-01,3.402025227602581969e-01,7.373496701947870324e-01,2.423383036173305527e-01,3.094279649189541903e-01,8.793017791642215863e-01,8.472436941138826727e-01,6.852470672039654431e-01,1
7.486880602952206143e-01,2.671650987878526062e-01,4.882576140767202477e-01,4.936106181379749103e-01,5.147836622142055729e-01,4.975111984038041446e-01,4.961159387671206789e-01,2.343438739760884126e-01,5.139642474151154827e-01,7.401352846564809296e-01,0
2.597248921486659534e-01,2.483941699427263949e-01,2.495365054349610867e-01,5.279369823494807212e-01,7.354126125156379423e-01,7.691227661309071317e-01,7.358562473224635747e-01,4.818908849056545707e-01,4.816936398875096836e-01,7.776938371399506611e-01,2
7.762307818919818025e-01,7.308520626414661825e-01,5.073733892872480666e-01,4.913928402371258719e-01,7.733776996468074705e-01,2.454682563075415991e-01,2.483679702376284382e-01,7.323706087402496179e-01,7.624839746665014184e-01,7.668164410879497739e-01,1
8.435755835832017269e-01,7.751936853015720663e-01,5.622519202166378349e-01,2.783611877333446172e-01,8.201587908301033458e-01,1.237610880477787723e-01,2.446810395024625606e-01,7.237097962116190164e-01,1.054680225436853913e+00,5.344858293384471271e-01,1
7.631713180964155852e-01,3.728376394399300908e-01,3.662230265874630297e-01,3.491267476202238873e-01,6.196670231122466399e-01,5.522698687197751255e-01,6.772507161060916658e-01,1.881062534060708447e-01,4.182383211110807242e-01,8.426947946020622027e-01,0
6.979934604457710412e-01,1.785407487255127323e-01,5.821861607820261186e-01,5.807891930883954945e-01,5.296082926124631163e-01,5.069243314718612226e-01,5.510911372976882161e-01,2.432904376157311310e-01,5.220474059312444348e-01,6.657289284608411961e-01,0
2.275059363022448877e-01,2.929299124194355008e-01,2.535838973419464182e-01,5.153353072606100538e-01,7.806381645751396814e-01,7.327791750177249375e-01,7.691528443225147393e-01,4.995349145341341224e-01,4.882361403818868406e-01,7.616626339790917299e-01,2
7.305191711566835222e-01,7.437837687296902089e-01,5.553891802680920309e-01,4.549480649551668754e-01,7.676595632569654937e-01,2.579677721597640749e-01,2.810620349898810266e-01,7.573514232455422768e-01,7.492179472532680684e-01,7.549879508066346112e-01,1
5.938399607709217154e-01,3.358999867232433933e-01,5.315199750136490042e-01,4.091869026277952237e-01,5.954198231993399482e-01,6.344636248196733330e-01,5.113055362147291838e-01,2.444496121540555011e-01,5.943663381036894400e-01,6.312839342187093195e-01,0
8.162359874519528047e-01,2.378356225273994262e-01,4.566558731861818932e-01,4.746669812756247331e-01,4.912573353105983975e-01,4.642690420359748549e-01,4.931664671306345560e-01,2.743824128882088598e-01,5.440680861030909865e-01,7.553103794218450906e-01,0
8.258809447951992455e-01,7.686028404815811177e-01,4.758569946306415721e-01,5.056898081416026924e-01,7.503505280628480767e-01,2.655496980326387257e-01,2.027497581019871431e-01,7.989109181298232887e-01,7.923828581425018669e-01,7.358902668379181389e-01,1
6.901043215069593284e-01,7.362995497444183579e-01,4.842585498112453868e-01,4.802687056977356095e-01,7.997726355919008157e-01,2.612428039082651532e-01,1.790581809995013263e-01,7.669246800339281078e-01,6.913064046512549243e-01,6.374544033076084970e-01,1
7.469142779046858971e-01,3.121738734316813479e-01,4.194985744045089948e-01,5.295299228655118151e-01,5.693747570718443729e-01,4.727474851673131306e-01,4.238450158153931335e-01,1.567559860543652483e-01,4.743024394188732895e-01,7.627683775508726782e-01,0
